"year","idcultivo","cultivo","cve_ent","entidad","sexo","benef_total","monto_total","im","gm","imn","tipo","count_tipo"
2023,5710000,"Cafe","13","Hidalgo","M",1896.0,11817200.0,18.0532,"Alto",0.664161,"A",8
2023,5710000,"Cafe","13","Hidalgo","H",4719.0,29691800.0,18.0532,"Alto",0.664161,"B",7
2023,5710000,"Cafe","13","Hidalgo","M",2434.0,15500000.0,18.0532,"Alto",0.664161,"B",7
2023,5710000,"Cafe","14","Jalisco","H",514.0,3186800.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,5710000,"Cafe","14","Jalisco","M",319.0,1977800.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,5710000,"Cafe","15","México","M",555.0,3459600.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,5710000,"Cafe","15","México","H",857.0,5325800.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,5710000,"Cafe","15","México","M",3.0,18600.0,20.8036,"Bajo",0.765348,"B",1
2023,5710000,"Cafe","16","Michoacán de Ocampo","H",10.0,62000.0,18.2808,"Alto",0.672536,"No aplica",0
2023,5710000,"Cafe","16","Michoacán de Ocampo","M",1.0,12400.0,18.2808,"Alto",0.672536,"No aplica",0
2023,5710000,"Cafe","17","Morelos","M",1.0,6200.0,19.8139,"Medio",0.728938,"No aplica",0
2023,5710000,"Cafe","18","Nayarit","H",4240.0,26288000.0,17.516,"Alto",0.644397,"No aplica",0
2023,5710000,"Cafe","18","Nayarit","M",1827.0,11339800.0,17.516,"Alto",0.644397,"No aplica",0
2023,5710000,"Cafe","18","Nayarit","H",83.0,514600.0,17.516,"Alto",0.644397,"A",1
2023,5710000,"Cafe","18","Nayarit","M",30.0,186000.0,17.516,"Alto",0.644397,"A",1
2023,5710000,"Cafe","20","Oaxaca","H",10372.0,64318600.0,13.2164,"Muy alto",0.48622,"No aplica",0
2023,5710000,"Cafe","20","Oaxaca","M",8375.0,51925000.0,13.2164,"Muy alto",0.48622,"No aplica",0
2023,5710000,"Cafe","20","Oaxaca","H",35926.0,222815400.0,13.2164,"Muy alto",0.48622,"A",93
2023,5710000,"Cafe","20","Oaxaca","M",36740.0,228048200.0,13.2164,"Muy alto",0.48622,"A",90
2023,5710000,"Cafe","20","Oaxaca","H",1990.0,12338000.0,13.2164,"Muy alto",0.48622,"B",10
2023,5710000,"Cafe","20","Oaxaca","M",1750.0,10849800.0,13.2164,"Muy alto",0.48622,"B",10
2023,5710000,"Cafe","21","Puebla","H",8196.0,51336000.0,17.7216,"Alto",0.651962,"No aplica",0
2023,5710000,"Cafe","21","Puebla","H",24904.0,155427800.0,17.7216,"Alto",0.651962,"A",33
2023,5710000,"Cafe","21","Puebla","M",19825.0,123938000.0,17.7216,"Alto",0.651962,"A",33
2023,5710000,"Cafe","21","Puebla","H",3839.0,23907200.0,17.7216,"Alto",0.651962,"B",9
2023,5710000,"Cafe","21","Puebla","M",2257.0,14024400.0,17.7216,"Alto",0.651962,"B",10
2023,5710000,"Cafe","21","Puebla","M",5784.0,36282400.0,17.7216,"Alto",0.651962,"No aplica",0
2023,5710000,"Cafe","22","Querétaro","H",25.0,155000.0,20.8382,"Bajo",0.766619,"No aplica",0
2023,5710000,"Cafe","22","Querétaro","M",22.0,136400.0,20.8382,"Bajo",0.766619,"No aplica",0
2023,5710000,"Cafe","24","San Luis Potosí","H",2809.0,17415800.0,18.688,"Medio",0.687516,"A",8
2023,5710000,"Cafe","24","San Luis Potosí","M",2247.0,13943800.0,18.688,"Medio",0.687516,"A",9
2023,5710000,"Cafe","24","San Luis Potosí","H",3167.0,19660200.0,18.688,"Medio",0.687516,"B",4
2023,5710000,"Cafe","24","San Luis Potosí","M",1683.0,10447000.0,18.688,"Medio",0.687516,"B",4
2023,5710000,"Cafe","27","Tabasco","M",3.0,18600.0,18.3325,"Alto",0.674435,"No aplica",0
2023,5710000,"Cafe","27","Tabasco","H",4.0,24800.0,18.3325,"Alto",0.674435,"No aplica",0
2023,5710000,"Cafe","28","Tamaulipas","H",1.0,6200.0,20.9966,"Bajo",0.772446,"No aplica",0
2023,5710000,"Cafe","30","Veracruz de Ignacio de la Llave","H",63334.0,395212600.0,16.4142,"Alto",0.603863,"No aplica",0
2023,5710000,"Cafe","30","Veracruz de Ignacio de la Llave","M",36285.0,227161800.0,16.4142,"Alto",0.603863,"No aplica",0
2023,5710000,"Cafe","30","Veracruz de Ignacio de la Llave","H",13014.0,80910000.0,16.4142,"Alto",0.603863,"A",23
2023,5710000,"Cafe","30","Veracruz de Ignacio de la Llave","M",9537.0,59284400.0,16.4142,"Alto",0.603863,"A",21
2023,5710000,"Cafe","30","Veracruz de Ignacio de la Llave","H",560.0,3602200.0,16.4142,"Alto",0.603863,"B",4
2023,5710000,"Cafe","30","Veracruz de Ignacio de la Llave","M",295.0,1897200.0,16.4142,"Alto",0.603863,"B",5
2023,5710000,"Cafe","31","Yucatán","M",1.0,6200.0,17.5122,"Alto",0.644259,"A",1
2023,5710000,"Cafe","32","Zacatecas","H",1.0,6200.0,19.4972,"Medio",0.717286,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","04","Campeche","H",231.0,1503600.0,17.8051,"Alto",0.655032,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","04","Campeche","M",157.0,1021600.0,17.8051,"Alto",0.655032,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","04","Campeche","H",6.0,49800.0,17.8051,"Alto",0.655032,"B",2
2023,5770000,"Calabaza chihua (pipian)","04","Campeche","M",9.0,75600.0,17.8051,"Alto",0.655032,"B",2
2023,5770000,"Calabaza chihua (pipian)","05","Coahuila de Zaragoza","H",2.0,28800.0,22.5457,"Muy bajo",0.829436,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","07","Chiapas","M",3.0,18600.0,11.9987,"Muy alto",0.44142,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","07","Chiapas","H",3.0,18000.0,11.9987,"Muy alto",0.44142,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","11","Guanajuato","H",8.0,48000.0,19.4195,"Medio",0.714425,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","11","Guanajuato","M",6.0,36000.0,19.4195,"Medio",0.714425,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","12","Guerrero","H",4.0,24000.0,10.9892,"Muy alto",0.404281,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","14","Jalisco","H",56.0,418800.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","14","Jalisco","M",6.0,55200.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","14","Jalisco","H",2.0,12000.0,21.8151,"Bajo",0.80256,"A",1
2023,5770000,"Calabaza chihua (pipian)","15","México","H",50.0,306000.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","15","México","M",30.0,180000.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","16","Michoacán de Ocampo","H",16.0,136800.0,18.2808,"Alto",0.672536,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","18","Nayarit","H",60.0,530700.0,17.516,"Alto",0.644397,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","18","Nayarit","M",24.0,219900.0,17.516,"Alto",0.644397,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","20","Oaxaca","H",4.0,24000.0,13.2164,"Muy alto",0.48622,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","21","Puebla","H",136.0,1059500.0,17.7216,"Alto",0.651962,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","21","Puebla","M",78.0,514800.0,17.7216,"Alto",0.651962,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","23","Quintana Roo","H",6.0,42000.0,20.6289,"Medio",0.758918,"A",1
2023,5770000,"Calabaza chihua (pipian)","23","Quintana Roo","M",3.0,18000.0,20.6289,"Medio",0.758918,"A",1
2023,5770000,"Calabaza chihua (pipian)","23","Quintana Roo","H",12.0,145200.0,20.6289,"Medio",0.758918,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","23","Quintana Roo","M",9.0,69600.0,20.6289,"Medio",0.758918,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","23","Quintana Roo","H",7.0,42000.0,20.6289,"Medio",0.758918,"B",1
2023,5770000,"Calabaza chihua (pipian)","23","Quintana Roo","M",9.0,67200.0,20.6289,"Medio",0.758918,"B",1
2023,5770000,"Calabaza chihua (pipian)","24","San Luis Potosí","H",35.0,350000.0,18.688,"Medio",0.687516,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","24","San Luis Potosí","M",2.0,22000.0,18.688,"Medio",0.687516,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","26","Sonora","M",1.0,6000.0,21.4056,"Bajo",0.787495,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","28","Tamaulipas","H",42.0,389400.0,20.9966,"Bajo",0.772446,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","28","Tamaulipas","M",9.0,82500.0,20.9966,"Bajo",0.772446,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","29","Tlaxcala","H",40.0,290400.0,19.8707,"Medio",0.731027,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","29","Tlaxcala","M",28.0,255200.0,19.8707,"Medio",0.731027,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","30","Veracruz de Ignacio de la Llave","H",104.0,750800.0,16.4142,"Alto",0.603863,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","30","Veracruz de Ignacio de la Llave","M",6.0,39600.0,16.4142,"Alto",0.603863,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","31","Yucatán","H",32.0,264000.0,17.5122,"Alto",0.644259,"A",2
2023,5770000,"Calabaza chihua (pipian)","31","Yucatán","M",20.0,186800.0,17.5122,"Alto",0.644259,"A",1
2023,5770000,"Calabaza chihua (pipian)","31","Yucatán","H",8.0,48000.0,17.5122,"Alto",0.644259,"B",1
2023,5770000,"Calabaza chihua (pipian)","32","Zacatecas","H",107.0,1197900.0,19.4972,"Medio",0.717286,"No aplica",0
2023,5770000,"Calabaza chihua (pipian)","32","Zacatecas","M",53.0,490700.0,19.4972,"Medio",0.717286,"No aplica",0
2023,5820000,"Caña de azucar","03","Baja California Sur","H",2.0,14600.0,21.4734,"Bajo",0.789987,"No aplica",0
2023,5820000,"Caña de azucar","04","Campeche","M",1778.0,12979400.0,17.8051,"Alto",0.655032,"No aplica",0
2023,5820000,"Caña de azucar","04","Campeche","H",3484.0,25432700.0,17.8051,"Alto",0.655032,"No aplica",0
2023,5820000,"Caña de azucar","06","Colima","H",2724.0,19885200.0,21.5323,"Bajo",0.792156,"No aplica",0
2023,5820000,"Caña de azucar","06","Colima","M",953.0,6956900.0,21.5323,"Bajo",0.792156,"No aplica",0
2023,5820000,"Caña de azucar","07","Chiapas","H",8489.0,61991600.0,11.9987,"Muy alto",0.44142,"No aplica",0
2023,5820000,"Caña de azucar","07","Chiapas","M",5627.0,41091700.0,11.9987,"Muy alto",0.44142,"No aplica",0
2023,5820000,"Caña de azucar","07","Chiapas","M",1.0,7300.0,11.9987,"Muy alto",0.44142,"A",1
2023,5820000,"Caña de azucar","12","Guerrero","H",2.0,14600.0,10.9892,"Muy alto",0.404281,"No aplica",0
2023,5820000,"Caña de azucar","12","Guerrero","M",2.0,14600.0,10.9892,"Muy alto",0.404281,"No aplica",0
2023,5820000,"Caña de azucar","12","Guerrero","H",1.0,7300.0,10.9892,"Muy alto",0.404281,"B",1
2023,5820000,"Caña de azucar","13","Hidalgo","H",488.0,3584300.0,18.0532,"Alto",0.664161,"A",7
2023,5820000,"Caña de azucar","13","Hidalgo","M",533.0,3905500.0,18.0532,"Alto",0.664161,"A",7
2023,5820000,"Caña de azucar","13","Hidalgo","H",456.0,3372600.0,18.0532,"Alto",0.664161,"B",7
2023,5820000,"Caña de azucar","13","Hidalgo","M",183.0,1350500.0,18.0532,"Alto",0.664161,"B",6
2023,5820000,"Caña de azucar","13","Hidalgo","M",256.0,1868800.0,18.0532,"Alto",0.664161,"No aplica",0
2023,5820000,"Caña de azucar","13","Hidalgo","H",642.0,4693900.0,18.0532,"Alto",0.664161,"No aplica",0
2023,5820000,"Caña de azucar","14","Jalisco","H",21596.0,157672700.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,5820000,"Caña de azucar","14","Jalisco","M",10941.0,79869300.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,5820000,"Caña de azucar","15","México","H",55.0,401500.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,5820000,"Caña de azucar","15","México","M",33.0,240900.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,5820000,"Caña de azucar","15","México","M",3.0,21900.0,20.8036,"Bajo",0.765348,"B",1
2023,5820000,"Caña de azucar","16","Michoacán de Ocampo","M",1.0,7300.0,18.2808,"Alto",0.672536,"B",1
2023,5820000,"Caña de azucar","16","Michoacán de Ocampo","H",11706.0,85950200.0,18.2808,"Alto",0.672536,"No aplica",0
2023,5820000,"Caña de azucar","16","Michoacán de Ocampo","M",7049.0,51924900.0,18.2808,"Alto",0.672536,"No aplica",0
2023,5820000,"Caña de azucar","17","Morelos","H",15833.0,115580900.0,19.8139,"Medio",0.728938,"No aplica",0
2023,5820000,"Caña de azucar","17","Morelos","M",8574.0,62588900.0,19.8139,"Medio",0.728938,"No aplica",0
2023,5820000,"Caña de azucar","18","Nayarit","H",8999.0,65692700.0,17.516,"Alto",0.644397,"No aplica",0
2023,5820000,"Caña de azucar","18","Nayarit","M",3939.0,28754700.0,17.516,"Alto",0.644397,"No aplica",0
2023,5820000,"Caña de azucar","18","Nayarit","H",173.0,1262900.0,17.516,"Alto",0.644397,"A",1
2023,5820000,"Caña de azucar","18","Nayarit","M",79.0,576700.0,17.516,"Alto",0.644397,"A",1
2023,5820000,"Caña de azucar","20","Oaxaca","H",16495.0,120428100.0,13.2164,"Muy alto",0.48622,"No aplica",0
2023,5820000,"Caña de azucar","20","Oaxaca","M",7853.0,57326900.0,13.2164,"Muy alto",0.48622,"No aplica",0
2023,5820000,"Caña de azucar","20","Oaxaca","H",576.0,4204800.0,13.2164,"Muy alto",0.48622,"B",3
2023,5820000,"Caña de azucar","20","Oaxaca","M",298.0,2175400.0,13.2164,"Muy alto",0.48622,"B",4
2023,5820000,"Caña de azucar","20","Oaxaca","H",5180.0,37812700.0,13.2164,"Muy alto",0.48622,"A",22
2023,5820000,"Caña de azucar","20","Oaxaca","M",1634.0,11928200.0,13.2164,"Muy alto",0.48622,"A",19
2023,5820000,"Caña de azucar","21","Puebla","H",1536.0,11212800.0,17.7216,"Alto",0.651962,"B",2
2023,5820000,"Caña de azucar","21","Puebla","M",790.0,5767000.0,17.7216,"Alto",0.651962,"B",2
2023,5820000,"Caña de azucar","21","Puebla","H",12214.0,89176800.0,17.7216,"Alto",0.651962,"No aplica",0
2023,5820000,"Caña de azucar","21","Puebla","M",7034.0,51348200.0,17.7216,"Alto",0.651962,"No aplica",0
2023,5820000,"Caña de azucar","21","Puebla","H",889.0,6497000.0,17.7216,"Alto",0.651962,"A",6
2023,5820000,"Caña de azucar","21","Puebla","M",210.0,1540300.0,17.7216,"Alto",0.651962,"A",5
2023,5820000,"Caña de azucar","22","Querétaro","M",1.0,7300.0,20.8382,"Bajo",0.766619,"No aplica",0
2023,5820000,"Caña de azucar","23","Quintana Roo","H",3724.0,27185200.0,20.6289,"Medio",0.758918,"No aplica",0
2023,5820000,"Caña de azucar","23","Quintana Roo","M",2460.0,17958000.0,20.6289,"Medio",0.758918,"No aplica",0
2023,5820000,"Caña de azucar","23","Quintana Roo","H",2.0,14600.0,20.6289,"Medio",0.758918,"B",1
2023,5820000,"Caña de azucar","24","San Luis Potosí","H",11106.0,81073800.0,18.688,"Medio",0.687516,"No aplica",0
2023,5820000,"Caña de azucar","24","San Luis Potosí","M",4616.0,33696800.0,18.688,"Medio",0.687516,"No aplica",0
2023,5820000,"Caña de azucar","24","San Luis Potosí","H",4365.0,31864500.0,18.688,"Medio",0.687516,"A",9
2023,5820000,"Caña de azucar","24","San Luis Potosí","M",1681.0,12271300.0,18.688,"Medio",0.687516,"A",9
2023,5820000,"Caña de azucar","24","San Luis Potosí","H",294.0,2146200.0,18.688,"Medio",0.687516,"B",4
2023,5820000,"Caña de azucar","24","San Luis Potosí","M",97.0,708100.0,18.688,"Medio",0.687516,"B",4
2023,5820000,"Caña de azucar","25","Sinaloa","H",431.0,3146300.0,20.5099,"Medio",0.75454,"No aplica",0
2023,5820000,"Caña de azucar","25","Sinaloa","M",132.0,963600.0,20.5099,"Medio",0.75454,"No aplica",0
2023,5820000,"Caña de azucar","27","Tabasco","H",8961.0,65429900.0,18.3325,"Alto",0.674435,"No aplica",0
2023,5820000,"Caña de azucar","27","Tabasco","M",4344.0,31711200.0,18.3325,"Alto",0.674435,"No aplica",0
2023,5820000,"Caña de azucar","28","Tamaulipas","H",5158.0,37660700.0,20.9966,"Bajo",0.772446,"No aplica",0
2023,5820000,"Caña de azucar","28","Tamaulipas","M",2186.0,15957800.0,20.9966,"Bajo",0.772446,"No aplica",0
2023,5820000,"Caña de azucar","29","Tlaxcala","H",2.0,14600.0,19.8707,"Medio",0.731027,"No aplica",0
2023,5820000,"Caña de azucar","29","Tlaxcala","M",1.0,7300.0,19.8707,"Medio",0.731027,"No aplica",0
2023,5820000,"Caña de azucar","30","Veracruz de Ignacio de la Llave","H",85594.0,626638000.0,16.4142,"Alto",0.603863,"No aplica",0
2023,5820000,"Caña de azucar","30","Veracruz de Ignacio de la Llave","M",51736.0,379249600.0,16.4142,"Alto",0.603863,"No aplica",0
2023,5820000,"Caña de azucar","30","Veracruz de Ignacio de la Llave","H",130.0,978200.0,16.4142,"Alto",0.603863,"A",10
2023,5820000,"Caña de azucar","30","Veracruz de Ignacio de la Llave","H",14.0,116800.0,16.4142,"Alto",0.603863,"B",2
2023,5820000,"Caña de azucar","30","Veracruz de Ignacio de la Llave","M",33.0,262800.0,16.4142,"Alto",0.603863,"B",2
2023,5820000,"Caña de azucar","30","Veracruz de Ignacio de la Llave","M",113.0,890600.0,16.4142,"Alto",0.603863,"A",10
2023,5870000,"Cartamo grano","16","Michoacán de Ocampo","H",15.0,90000.0,18.2808,"Alto",0.672536,"No aplica",0
2023,5870000,"Cartamo grano","16","Michoacán de Ocampo","M",8.0,48000.0,18.2808,"Alto",0.672536,"No aplica",0
2023,5870000,"Cartamo grano","25","Sinaloa","H",884.0,12395900.0,20.5099,"Medio",0.75454,"No aplica",0
2023,5870000,"Cartamo grano","25","Sinaloa","M",524.0,7333300.0,20.5099,"Medio",0.75454,"No aplica",0
2023,5870000,"Cartamo grano","26","Sonora","H",81.0,718800.0,21.4056,"Bajo",0.787495,"No aplica",0
2023,5870000,"Cartamo grano","26","Sonora","M",30.0,240000.0,21.4056,"Bajo",0.787495,"No aplica",0
2023,5870000,"Cartamo grano","28","Tamaulipas","H",43.0,530000.0,20.9966,"Bajo",0.772446,"No aplica",0
2023,5870000,"Cartamo grano","28","Tamaulipas","M",24.0,260700.0,20.9966,"Bajo",0.772446,"No aplica",0
2023,5920000,"Cebada grano","02","Baja California","H",18.0,360000.0,21.3803,"Bajo",0.786563,"No aplica",0
2023,5920000,"Cebada grano","02","Baja California","M",3.0,72000.0,21.3803,"Bajo",0.786563,"No aplica",0
2023,5920000,"Cebada grano","05","Coahuila de Zaragoza","H",32.0,208000.0,22.5457,"Muy bajo",0.829436,"No aplica",0
2023,5920000,"Cebada grano","05","Coahuila de Zaragoza","M",8.0,48000.0,22.5457,"Muy bajo",0.829436,"No aplica",0
2023,5920000,"Cebada grano","08","Chihuahua","H",18.0,362700.0,20.0153,"Medio",0.736344,"No aplica",0
2023,5920000,"Cebada grano","08","Chihuahua","M",3.0,72000.0,20.0153,"Medio",0.736344,"No aplica",0
2023,5920000,"Cebada grano","09","Ciudad de México","H",8.0,64000.0,23.1431,"Muy bajo",0.851415,"No aplica",0
2023,5920000,"Cebada grano","09","Ciudad de México","M",8.0,55800.0,23.1431,"Muy bajo",0.851415,"No aplica",0
2023,5920000,"Cebada grano","10","Durango","H",58.0,666300.0,18.4727,"Alto",0.679596,"No aplica",0
2023,5920000,"Cebada grano","10","Durango","M",24.0,332400.0,18.4727,"Alto",0.679596,"No aplica",0
2023,5920000,"Cebada grano","11","Guanajuato","H",1141.0,7770900.0,19.4195,"Medio",0.714425,"No aplica",0
2023,5920000,"Cebada grano","11","Guanajuato","M",540.0,3821800.0,19.4195,"Medio",0.714425,"No aplica",0
2023,5920000,"Cebada grano","13","Hidalgo","H",20842.0,176926500.0,18.0532,"Alto",0.664161,"No aplica",0
2023,5920000,"Cebada grano","13","Hidalgo","M",8988.0,75549300.0,18.0532,"Alto",0.664161,"No aplica",0
2023,5920000,"Cebada grano","13","Hidalgo","H",64.0,512000.0,18.0532,"Alto",0.664161,"A",2
2023,5920000,"Cebada grano","13","Hidalgo","M",35.0,284000.0,18.0532,"Alto",0.664161,"A",1
2023,5920000,"Cebada grano","14","Jalisco","H",42.0,461300.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,5920000,"Cebada grano","14","Jalisco","M",41.0,386100.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,5920000,"Cebada grano","15","México","H",7038.0,54853900.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,5920000,"Cebada grano","15","México","M",2346.0,17864900.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,5920000,"Cebada grano","16","Michoacán de Ocampo","H",20.0,122000.0,18.2808,"Alto",0.672536,"No aplica",0
2023,5920000,"Cebada grano","16","Michoacán de Ocampo","M",12.0,72000.0,18.2808,"Alto",0.672536,"No aplica",0
2023,5920000,"Cebada grano","19","Nuevo León","H",6.0,62100.0,23.4443,"Muy bajo",0.862496,"No aplica",0
2023,5920000,"Cebada grano","19","Nuevo León","M",3.0,42600.0,23.4443,"Muy bajo",0.862496,"No aplica",0
2023,5920000,"Cebada grano","21","Puebla","M",1083.0,9581000.0,17.7216,"Alto",0.651962,"No aplica",0
2023,5920000,"Cebada grano","21","Puebla","H",2320.0,22057500.0,17.7216,"Alto",0.651962,"No aplica",0
2023,5920000,"Cebada grano","21","Puebla","H",72.0,434400.0,17.7216,"Alto",0.651962,"B",1
2023,5920000,"Cebada grano","21","Puebla","M",55.0,348400.0,17.7216,"Alto",0.651962,"B",1
2023,5920000,"Cebada grano","22","Querétaro","H",195.0,1174800.0,20.8382,"Bajo",0.766619,"No aplica",0
2023,5920000,"Cebada grano","22","Querétaro","M",102.0,612000.0,20.8382,"Bajo",0.766619,"No aplica",0
2023,5920000,"Cebada grano","24","San Luis Potosí","H",227.0,2695700.0,18.688,"Medio",0.687516,"No aplica",0
2023,5920000,"Cebada grano","24","San Luis Potosí","M",88.0,1172000.0,18.688,"Medio",0.687516,"No aplica",0
2023,5920000,"Cebada grano","26","Sonora","H",101.0,606000.0,21.4056,"Bajo",0.787495,"No aplica",0
2023,5920000,"Cebada grano","26","Sonora","M",15.0,90000.0,21.4056,"Bajo",0.787495,"No aplica",0
2023,5920000,"Cebada grano","28","Tamaulipas","H",112.0,1161900.0,20.9966,"Bajo",0.772446,"No aplica",0
2023,5920000,"Cebada grano","28","Tamaulipas","M",15.0,158300.0,20.9966,"Bajo",0.772446,"No aplica",0
2023,5920000,"Cebada grano","29","Tlaxcala","H",5182.0,45727800.0,19.8707,"Medio",0.731027,"No aplica",0
2023,5920000,"Cebada grano","29","Tlaxcala","M",2579.0,21806100.0,19.8707,"Medio",0.731027,"No aplica",0
2023,5920000,"Cebada grano","30","Veracruz de Ignacio de la Llave","H",6.0,43200.0,16.4142,"Alto",0.603863,"No aplica",0
2023,5920000,"Cebada grano","30","Veracruz de Ignacio de la Llave","M",3.0,18000.0,16.4142,"Alto",0.603863,"No aplica",0
2023,5920000,"Cebada grano","32","Zacatecas","H",344.0,3889400.0,19.4972,"Medio",0.717286,"No aplica",0
2023,5920000,"Cebada grano","32","Zacatecas","M",101.0,1147700.0,19.4972,"Medio",0.717286,"No aplica",0
2023,6060000,"Chia","05","Coahuila de Zaragoza","H",2.0,28800.0,22.5457,"Muy bajo",0.829436,"No aplica",0
2023,6060000,"Chia","11","Guanajuato","M",8.0,58400.0,19.4195,"Medio",0.714425,"No aplica",0
2023,6060000,"Chia","11","Guanajuato","H",63.0,790500.0,19.4195,"Medio",0.714425,"No aplica",0
2023,6060000,"Chia","14","Jalisco","H",527.0,9239100.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,6060000,"Chia","14","Jalisco","M",195.0,2917200.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,6060000,"Chia","15","México","H",12.0,114900.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,6060000,"Chia","15","México","M",3.0,18000.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,6060000,"Chia","16","Michoacán de Ocampo","H",2.0,40400.0,18.2808,"Alto",0.672536,"No aplica",0
2023,6060000,"Chia","21","Puebla","H",167.0,1141400.0,17.7216,"Alto",0.651962,"No aplica",0
2023,6060000,"Chia","21","Puebla","M",143.0,892700.0,17.7216,"Alto",0.651962,"No aplica",0
2023,6060000,"Chia","22","Querétaro","H",8.0,129600.0,20.8382,"Bajo",0.766619,"No aplica",0
2023,6060000,"Chia","22","Querétaro","M",4.0,24000.0,20.8382,"Bajo",0.766619,"No aplica",0
2023,6060000,"Chia","32","Zacatecas","H",70.0,886500.0,19.4972,"Medio",0.717286,"No aplica",0
2023,6060000,"Chia","32","Zacatecas","M",13.0,255100.0,19.4972,"Medio",0.717286,"No aplica",0
2023,6370000,"Colza o canola","21","Puebla","H",7.0,62500.0,17.7216,"Alto",0.651962,"No aplica",0
2023,6370000,"Colza o canola","28","Tamaulipas","H",6.0,79200.0,20.9966,"Bajo",0.772446,"No aplica",0
2023,6840000,"Frijol","01","Aguascalientes","H",722.0,5961900.0,22.2057,"Muy bajo",0.816929,"No aplica",0
2023,6840000,"Frijol","01","Aguascalientes","M",282.0,2383400.0,22.2057,"Muy bajo",0.816929,"No aplica",0
2023,6840000,"Frijol","02","Baja California","H",2.0,16000.0,21.3803,"Bajo",0.786563,"No aplica",0
2023,6840000,"Frijol","03","Baja California Sur","H",18.0,144000.0,21.4734,"Bajo",0.789987,"No aplica",0
2023,6840000,"Frijol","03","Baja California Sur","M",3.0,18000.0,21.4734,"Bajo",0.789987,"No aplica",0
2023,6840000,"Frijol","04","Campeche","M",6.0,36000.0,17.8051,"Alto",0.655032,"A",1
2023,6840000,"Frijol","04","Campeche","H",26.0,162000.0,17.8051,"Alto",0.655032,"No aplica",0
2023,6840000,"Frijol","04","Campeche","M",18.0,108000.0,17.8051,"Alto",0.655032,"No aplica",0
2023,6840000,"Frijol","04","Campeche","M",12.0,72000.0,17.8051,"Alto",0.655032,"B",3
2023,6840000,"Frijol","04","Campeche","H",9.0,60000.0,17.8051,"Alto",0.655032,"B",2
2023,6840000,"Frijol","05","Coahuila de Zaragoza","H",2408.0,23893400.0,22.5457,"Muy bajo",0.829436,"No aplica",0
2023,6840000,"Frijol","05","Coahuila de Zaragoza","M",586.0,5959600.0,22.5457,"Muy bajo",0.829436,"No aplica",0
2023,6840000,"Frijol","06","Colima","M",4.0,24000.0,21.5323,"Bajo",0.792156,"No aplica",0
2023,6840000,"Frijol","07","Chiapas","H",1012.0,6925500.0,11.9987,"Muy alto",0.44142,"No aplica",0
2023,6840000,"Frijol","07","Chiapas","M",263.0,1727200.0,11.9987,"Muy alto",0.44142,"No aplica",0
