"cultivo","cve_ent","entidad","cve_mun","municipio","productores","escenario_marginacion","escenario_precio","latitud","longitud","im","gm","imn"
"Maíz","16","Michoacán de Ocampo","019","Cotija",709,0.0,0.0,19.8103,-102.706,56.5041,"Bajo",0.884775
"Maíz","32","Zacatecas","045","Tepechitlán",241,0.0,0.0,21.6711,-103.328,56.4735,"Bajo",0.884297
"Maíz","32","Zacatecas","050","Vetagrande",160,0.0,0.0,22.8328,-102.555,56.1901,"Bajo",0.879859
"Maíz","16","Michoacán de Ocampo","084","Tangamandapio",1072,0.0,0.0,19.954,-102.433,54.2513,"Medio",0.8495
"Maíz","16","Michoacán de Ocampo","023","Chavinda",654,0.0,0.0,20.0069,-102.459,56.1908,"Bajo",0.879869
"Maíz","16","Michoacán de Ocampo","074","Cojumatlán de Régules",507,0.0,0.0,20.119,-102.851,56.2208,"Bajo",0.88034
"Maíz","16","Michoacán de Ocampo","030","Ecuandureo",883,0.0,0.0,20.1626,-102.195,55.0513,"Bajo",0.862027
"Maíz","16","Michoacán de Ocampo","108","Zamora",621,0.0,0.0,19.9836,-102.286,57.8828,"Muy bajo",0.906364
"Maíz","16","Michoacán de Ocampo","051","Marcos Castellanos",451,0.0,0.0,19.9902,-103.022,58.7937,"Muy bajo",0.920627
"Maíz","16","Michoacán de Ocampo","076","Sahuayo",252,0.0,0.0,20.0577,-102.717,57.8041,"Muy bajo",0.905132
"Maíz","32","Zacatecas","017","Guadalupe",882,0.0,0.0,22.7468,-102.519,59.9701,"Muy bajo",0.939049
"Maíz","16","Michoacán de Ocampo","091","Tingüindín",238,0.0,0.0,19.7391,-102.483,56.8961,"Muy bajo",0.890914
"Maíz","16","Michoacán de Ocampo","085","Tangancícuaro",869,0.0,0.0,19.8882,-102.208,55.2643,"Bajo",0.865362
"Maíz","16","Michoacán de Ocampo","068","Peribán",10,0.0,0.0,19.5207,-102.416,57.3084,"Muy bajo",0.89737
"Maíz","16","Michoacán de Ocampo","062","Pajacuarán",441,0.0,0.0,20.1169,-102.566,55.3951,"Bajo",0.86741
"Maíz","16","Michoacán de Ocampo","042","Ixtlán",833,0.0,0.0,20.1684,-102.395,55.2016,"Bajo",0.864381
"Maíz","16","Michoacán de Ocampo","103","Venustiano Carranza",1503,0.0,0.0,20.116,-102.652,56.2651,"Bajo",0.881033
"Maíz","16","Michoacán de Ocampo","104","Villamar",1839,0.0,0.0,20.0209,-102.596,54.6564,"Bajo",0.855844
"Maíz","16","Michoacán de Ocampo","011","Briseñas",346,0.0,0.0,20.2712,-102.561,56.1031,"Bajo",0.878496
"Maíz","16","Michoacán de Ocampo","045","Jiquilpan",497,0.0,0.0,19.9897,-102.719,57.5415,"Muy bajo",0.901019
"Maíz","15","México","113","Villa Guerrero",398,0.0,0.0,18.9617,-99.642,54.2233,"Medio",0.849061
"Maíz","15","México","008","Amatepec",2100,0.0,0.0,18.6835,-100.186,52.7637,"Medio",0.826206
"Maíz","24","San Luis Potosí","008","Cerritos",936,0.0,0.0,22.4277,-100.28,56.949,"Muy bajo",0.891742
"Maíz","21","Puebla","206","Zacapala",574,0.0,0.0,18.5906,-98.0653,51.2382,"Alto",0.802319
"Maíz","24","San Luis Potosí","010","Ciudad del Maíz",1736,0.0,0.0,22.3998,-99.6006,54.0304,"Medio",0.84604
"Maíz","15","México","107","Tonatico",366,0.0,0.0,18.802,-99.6709,57.0839,"Muy bajo",0.893854
"Maíz","24","San Luis Potosí","049","Villa de Ramos",2318,0.0,0.0,22.8309,-101.91,53.4598,"Medio",0.837106
"Maíz","21","Puebla","020","Atoyatempan",44,0.0,0.0,18.8226,-97.9137,55.4477,"Bajo",0.868234
"Maíz","11","Guanajuato","030","San Felipe",5137,0.0,0.0,21.4793,-101.216,53.9972,"Medio",0.84552
"Maíz","11","Guanajuato","013","Doctor Mora",1377,0.0,0.0,21.1426,-100.319,55.546,"Bajo",0.869773
"Maíz","11","Guanajuato","024","Pueblo Nuevo",91,0.0,0.0,20.526,-101.371,55.731,"Bajo",0.872671
"Maíz","11","Guanajuato","012","Cuerámaro",822,0.0,0.0,20.6265,-101.67,56.2001,"Bajo",0.880015
"Maíz","11","Guanajuato","018","Jaral del Progreso",376,0.0,0.0,20.3765,-101.064,56.9345,"Muy bajo",0.891516
"Maíz","32","Zacatecas","004","Benito Juárez",392,0.0,0.0,21.5045,-103.556,56.0659,"Bajo",0.877914
"Maíz","11","Guanajuato","011","Cortazar",593,0.0,0.0,20.4835,-100.964,57.5913,"Muy bajo",0.901799
"Maíz","18","Nayarit","007","Jala",1695,0.0,0.0,21.1048,-104.438,55.394,"Bajo",0.867393
"Maíz","15","México","026","Chapa de Mota",2459,0.0,0.0,19.8135,-99.526,54.448,"Medio",0.85258
"Maíz","18","Nayarit","008","Xalisco",75,0.0,0.0,21.4437,-104.9,59.4733,"Muy bajo",0.931269
"Maíz","18","Nayarit","017","Tepic",570,0.0,0.0,21.5074,-104.894,59.7486,"Muy bajo",0.93558
"Maíz","23","Quintana Roo","010","Bacalar",2391,0.0,0.0,18.6761,-88.3894,53.4835,"Medio",0.837477
"Maíz","18","Nayarit","006","Ixtlán del Río",283,0.0,0.0,21.0351,-104.369,58.6716,"Muy bajo",0.918716
"Maíz","18","Nayarit","002","Ahuacatlán",350,0.0,0.0,21.0506,-104.485,57.7747,"Muy bajo",0.904671
"Maíz","18","Nayarit","003","Amatlán de Cañas",301,0.0,0.0,20.8078,-104.405,56.8524,"Muy bajo",0.890229
"Maíz","11","Guanajuato","027","Salamanca",1854,0.0,0.0,20.5687,-101.2,58.3158,"Muy bajo",0.913144
"Maíz","15","México","052","Malinalco",1280,0.0,0.0,18.9523,-99.4976,54.6377,"Bajo",0.85555
"Maíz","18","Nayarit","009","Del Nayar",5016,44877800.0,0.0,22.2511,-104.518,28.6701,"Muy alto",0.448935
"Maíz","11","Guanajuato","001","Abasolo",1520,0.0,0.0,20.4509,-101.528,55.5403,"Bajo",0.869683
"Maíz","11","Guanajuato","042","Valle de Santiago",5063,0.0,0.0,20.3913,-101.181,56.291,"Bajo",0.881438
"Maíz","11","Guanajuato","016","Huanímaro",500,0.0,0.0,20.3683,-101.497,56.1619,"Bajo",0.879417
"Maíz","11","Guanajuato","017","Irapuato",3158,0.0,0.0,20.6728,-101.348,58.7609,"Muy bajo",0.920114
"Maíz","11","Guanajuato","033","San Luis de la Paz",2386,0.0,0.0,21.2988,-100.515,55.0985,"Bajo",0.862766
"Maíz","32","Zacatecas","001","Apozol",170,0.0,0.0,21.4709,-103.091,55.8369,"Bajo",0.874329
"Maíz","32","Zacatecas","040","Sain Alto",618,0.0,0.0,23.5798,-103.247,55.8669,"Bajo",0.874798
"Maíz","13","Hidalgo","055","Santiago de Anaya",1152,0.0,0.0,20.3826,-98.964,55.4493,"Bajo",0.868259
"Maíz","32","Zacatecas","021","Jiménez del Teul",288,0.0,0.0,23.2541,-103.798,51.6942,"Alto",0.809459
"Maíz","11","Guanajuato","044","Villagrán",227,0.0,0.0,20.5114,-100.997,57.7477,"Muy bajo",0.904248
"Maíz","32","Zacatecas","019","Jalpa",259,0.0,0.0,21.6322,-102.976,57.4092,"Muy bajo",0.898948
"Maíz","32","Zacatecas","028","Mezquital del Oro",74,0.0,0.0,21.2167,-103.363,55.552,"Bajo",0.869867
"Maíz","32","Zacatecas","023","Juchipila",79,0.0,0.0,21.4115,-103.119,57.7246,"Muy bajo",0.903887
"Maíz","32","Zacatecas","033","Moyahua de Estrada",132,0.0,0.0,21.2656,-103.166,55.9502,"Bajo",0.876102
"Maíz","32","Zacatecas","044","Tabasco",307,0.0,0.0,21.8653,-102.913,56.7716,"Muy bajo",0.888964
"Maíz","32","Zacatecas","003","Atolinga",325,0.0,0.0,21.8069,-103.466,56.3166,"Bajo",0.88184
"Maíz","32","Zacatecas","039","Río Grande",733,0.0,0.0,23.8274,-103.034,57.6814,"Muy bajo",0.903211
"Maíz","32","Zacatecas","042","Sombrerete",1114,0.0,0.0,23.6314,-103.641,57.2528,"Muy bajo",0.896499
"Maíz","11","Guanajuato","003","San Miguel de Allende",4683,0.0,0.0,20.904,-100.713,56.2012,"Bajo",0.880033
"Maíz","32","Zacatecas","009","Chalchihuites",638,0.0,0.0,23.4774,-103.884,56.0678,"Bajo",0.877943
"Maíz","32","Zacatecas","047","Teúl de González Ortega",117,0.0,0.0,21.4641,-103.462,56.9215,"Muy bajo",0.891312
"Maíz","32","Zacatecas","022","Juan Aldama",173,0.0,0.0,24.2905,-103.394,57.6334,"Muy bajo",0.902459
"Maíz","32","Zacatecas","018","Huanusco",268,0.0,0.0,21.7722,-102.972,55.7099,"Bajo",0.87234
"Maíz","15","México","097","Texcaltitlán",1888,0.0,0.0,18.9304,-99.9393,53.5437,"Medio",0.83842
"Maíz","13","Hidalgo","003","Actopan",1301,0.0,0.0,20.269,-98.9429,57.3824,"Muy bajo",0.898529
"Maíz","21","Puebla","079","Huitziltepec",272,0.0,0.0,18.7694,-97.8808,54.3189,"Medio",0.850558
"Maíz","21","Puebla","182","Tlanepantla",43,0.0,0.0,18.8654,-97.8874,55.2548,"Bajo",0.865213
"Maíz","11","Guanajuato","004","Apaseo el Alto",1561,0.0,0.0,20.4572,-100.622,56.7236,"Muy bajo",0.888212
"Maíz","15","México","102","Timilpan",1429,0.0,0.0,19.8762,-99.7338,55.5768,"Bajo",0.870256
"Maíz","32","Zacatecas","048","Tlaltenango de Sánchez Román",712,0.0,0.0,21.783,-103.306,57.5597,"Muy bajo",0.901304
"Maíz","32","Zacatecas","034","Nochistlán de Mejía",696,0.0,0.0,21.3633,-102.847,57.6772,"Muy bajo",0.903144
"Maíz","32","Zacatecas","058","Santa María de la Paz",93,0.0,0.0,21.5122,-103.407,56.0558,"Bajo",0.877756
"Maíz","32","Zacatecas","002","Apulco",281,0.0,0.0,21.3884,-102.681,54.9584,"Bajo",0.860573
"Maíz","11","Guanajuato","006","Atarjea",802,0.0,0.0,21.267,-99.7203,49.6158,"Alto",0.776914
"Maíz","28","Tamaulipas","007","Camargo",1,0.0,0.0,26.3167,-98.836,57.2834,"Muy bajo",0.896979
"Maíz","28","Tamaulipas","011","Gómez Farías",41,0.0,0.0,22.8865,-99.0278,54.9752,"Bajo",0.860836
"Maíz","28","Tamaulipas","016","Hidalgo",355,0.0,0.0,24.2469,-99.4381,55.6565,"Bajo",0.871504
"Maíz","04","Campeche","004","Champotón",2794,0.0,0.0,19.3562,-90.7239,54.8326,"Bajo",0.858602
"Maíz","13","Hidalgo","029","Huichapan",3664,0.0,0.0,20.3753,-99.6512,56.0544,"Bajo",0.877733
"Maíz","15","México","071","Polotitlán",484,0.0,0.0,20.2238,-99.8147,56.025,"Bajo",0.877273
"Maíz","11","Guanajuato","045","Xichú",1506,0.0,0.0,21.2986,-100.06,51.4984,"Alto",0.806394
"Maíz","11","Guanajuato","043","Victoria",962,0.0,0.0,21.2122,-100.216,53.0048,"Medio",0.829981
"Maíz","11","Guanajuato","015","Guanajuato",1052,0.0,0.0,21.0161,-101.254,58.5617,"Muy bajo",0.916995
"Maíz","11","Guanajuato","026","Romita",1858,0.0,0.0,20.8712,-101.517,56.0025,"Bajo",0.876922
"Maíz","28","Tamaulipas","017","Jaumave",562,0.0,0.0,23.4051,-99.3757,55.3207,"Bajo",0.866245
"Maíz","11","Guanajuato","008","Manuel Doblado",1294,0.0,0.0,20.7275,-101.953,55.7577,"Bajo",0.873087
"Maíz","11","Guanajuato","025","Purísima del Rincón",246,0.0,0.0,21.0296,-101.878,57.4726,"Muy bajo",0.89994
"Maíz","32","Zacatecas","011","Trinidad García de la Cadena",151,0.0,0.0,21.2098,-103.465,56.5319,"Bajo",0.88521
"Maíz","13","Hidalgo","009","El Arenal",743,0.0,0.0,20.2214,-98.9111,55.6061,"Bajo",0.870714
"Maíz","32","Zacatecas","030","Momax",103,0.0,0.0,21.922,-103.314,56.4137,"Bajo",0.883359
"Maíz","28","Tamaulipas","031","Palmillas",134,0.0,0.0,23.3018,-99.5475,53.8277,"Medio",0.842867
"Maíz","11","Guanajuato","020","León",2395,0.0,0.0,21.122,-101.683,59.0793,"Muy bajo",0.9251
"Maíz","11","Guanajuato","031","San Francisco del Rincón",1395,0.0,0.0,21.0187,-101.859,57.6617,"Muy bajo",0.902903
"Maíz","11","Guanajuato","037","Silao de la Victoria",2417,0.0,0.0,20.9445,-101.426,56.9525,"Muy bajo",0.891797
"Maíz","28","Tamaulipas","039","Tula",2291,0.0,0.0,22.9969,-99.713,53.7082,"Medio",0.840995
"Maíz","15","México","112","Villa del Carbón",5041,0.0,0.0,19.7276,-99.4631,53.6075,"Medio",0.839418
"Maíz","11","Guanajuato","019","Jerécuaro",5048,0.0,0.0,20.15,-100.511,53.981,"Medio",0.845267
"Maíz","11","Guanajuato","040","Tierra Blanca",864,0.0,0.0,21.1,-100.159,52.55,"Alto",0.82286
"Maíz","21","Puebla","203","Xochitlán Todos Santos",599,0.0,0.0,18.7055,-97.7751,53.7539,"Medio",0.841711
"Maíz","15","México","079","Soyaniquilpan de Juárez",985,0.0,0.0,20.0139,-99.5279,55.7049,"Bajo",0.872261
"Maíz","11","Guanajuato","034","Santa Catarina",273,0.0,0.0,21.1399,-100.067,53.4634,"Medio",0.837162
"Maíz","21","Puebla","205","Yehualtepec",1226,0.0,0.0,18.7933,-97.6629,54.6532,"Bajo",0.855793
"Maíz","11","Guanajuato","032","San José Iturbide",1233,0.0,0.0,21.0008,-100.386,57.2412,"Muy bajo",0.896317
"Maíz","11","Guanajuato","038","Tarandacuao",495,0.0,0.0,20.004,-100.516,56.6385,"Muy bajo",0.88688
"Maíz","15","México","115","Xonacatlán",559,0.0,0.0,19.4044,-99.5303,58.1417,"Muy bajo",0.910418
"Maíz","15","México","003","Aculco",4443,0.0,0.0,20.0994,-99.828,52.8399,"Medio",0.827399
"Maíz","13","Hidalgo","054","San Salvador",90,0.0,0.0,20.2846,-99.0156,56.4194,"Bajo",0.88345
"Maíz","13","Hidalgo","019","Chilcuautla",742,0.0,0.0,20.3308,-99.2317,54.8619,"Bajo",0.859061
"Maíz","04","Campeche","012","Seybaplaya",137,0.0,0.0,19.6392,-90.6883,55.8783,"Bajo",0.874977
"Maíz","14","Jalisco","016","Ayotlán",1299,0.0,0.0,20.5281,-102.328,56.5232,"Bajo",0.885074
"Maíz","23","Quintana Roo","007","Lázaro Cárdenas",693,0.0,0.0,21.1014,-87.4872,53.5926,"Medio",0.839185
"Maíz","13","Hidalgo","049","Pisaflores",304,0.0,0.0,21.1948,-99.006,52.6226,"Alto",0.823996
"Maíz","15","México","045","Jilotepec",4360,0.0,0.0,19.9528,-99.5328,55.0822,"Bajo",0.862511
"Maíz","13","Hidalgo","063","Tepeji del Río de Ocampo",2364,0.0,0.0,19.9052,-99.3418,57.3885,"Muy bajo",0.898624
"Maíz","14","Jalisco","052","Juchitlán",148,0.0,0.0,20.0836,-104.098,56.2586,"Bajo",0.880932
"Maíz","11","Guanajuato","005","Apaseo el Grande",1629,0.0,0.0,20.5453,-100.688,57.4092,"Muy bajo",0.898948
"Maíz","13","Hidalgo","023","Francisco I. Madero",15,0.0,0.0,20.2452,-99.0889,57.8574,"Muy bajo",0.905966
"Maíz","11","Guanajuato","010","Coroneo",792,0.0,0.0,20.1986,-100.364,55.4796,"Bajo",0.868733
"Maíz","11","Guanajuato","039","Tarimoro",958,0.0,0.0,20.2885,-100.756,56.1138,"Bajo",0.878664
"Maíz","11","Guanajuato","028","Salvatierra",1799,0.0,0.0,20.2161,-100.881,56.6436,"Muy bajo",0.88696
"Maíz","11","Guanajuato","035","Santa Cruz de Juventino Rosas",1769,0.0,0.0,20.6432,-100.994,56.1745,"Bajo",0.879615
"Maíz","13","Hidalgo","064","Tepetitlán",450,0.0,0.0,20.1869,-99.3804,55.7768,"Bajo",0.873387
"Maíz","13","Hidalgo","013","Atotonilco de Tula",1244,0.0,0.0,20.0078,-99.2202,59.0628,"Muy bajo",0.924841
"Maíz","15","México","012","Atizapán",266,0.0,0.0,19.1768,-99.4879,57.1815,"Muy bajo",0.895382
"Maíz","11","Guanajuato","009","Comonfort",2562,0.0,0.0,20.72,-100.761,54.1046,"Medio",0.847202
"Maíz","21","Puebla","161","Tepanco de López",801,0.0,0.0,18.5551,-97.5615,54.8046,"Bajo",0.858163
"Maíz","14","Jalisco","030","Chapala",245,0.0,0.0,20.2933,-103.19,59.008,"Muy bajo",0.923983
"Maíz","15","México","078","Santo Tomás",392,0.0,0.0,19.183,-100.26,54.9656,"Bajo",0.860685
"Maíz","11","Guanajuato","023","Pénjamo",5215,0.0,0.0,20.4318,-101.725,55.242,"Bajo",0.865012
"Maíz","11","Guanajuato","036","Santiago Maravatío",125,0.0,0.0,20.1724,-100.995,55.6898,"Bajo",0.872025
"Maíz","14","Jalisco","066","Poncitlán",1513,0.0,0.0,20.3814,-102.924,56.4942,"Bajo",0.884621
"Maíz","11","Guanajuato","002","Acámbaro",3077,0.0,0.0,20.0354,-100.719,56.9612,"Muy bajo",0.891933
"Maíz","21","Puebla","154","Tecamachalco",1060,0.0,0.0,18.8847,-97.7284,55.8088,"Bajo",0.873889
"Maíz","15","México","030","Chiconcuac",10,0.0,0.0,19.5527,-98.8953,58.428,"Muy bajo",0.914901
"Maíz","24","San Luis Potosí","015","Charcas",1474,0.0,0.0,23.1298,-101.113,54.6441,"Bajo",0.855651
"Maíz","14","Jalisco","047","Jamay",884,0.0,0.0,20.2944,-102.71,57.6906,"Muy bajo",0.903354
"Maíz","14","Jalisco","051","Juanacatlán",423,0.0,0.0,20.5094,-103.167,59.408,"Muy bajo",0.930247
"Maíz","24","San Luis Potosí","044","Vanegas",519,0.0,0.0,23.8839,-100.951,53.0246,"Medio",0.830291
"Maíz","21","Puebla","177","Tlacotepec de Benito Juárez",2234,0.0,0.0,18.6828,-97.6535,52.9059,"Medio",0.828433
"Maíz","13","Hidalgo","070","Tlahuelilpan",20,0.0,0.0,20.1306,-99.2347,57.5886,"Muy bajo",0.901757
"Maíz","13","Hidalgo","074","Tlaxcoapan",14,0.0,0.0,20.0916,-99.2216,58.3418,"Muy bajo",0.913551
"Maíz","13","Hidalgo","005","Ajacuba",300,0.0,0.0,20.0925,-99.1222,57.0554,"Muy bajo",0.893408
"Maíz","13","Hidalgo","067","Tezontepec de Aldama",293,0.0,0.0,20.1928,-99.2727,57.0545,"Muy bajo",0.893394
"Maíz","18","Nayarit","018","Tuxpan",168,0.0,0.0,21.9448,-105.298,57.5716,"Muy bajo",0.901491
"Maíz","18","Nayarit","015","Santiago Ixcuintla",426,0.0,0.0,21.8083,-105.206,56.2647,"Bajo",0.881027
"Maíz","13","Hidalgo","050","Progreso de Obregón",3,0.0,0.0,20.2482,-99.1895,58.4051,"Muy bajo",0.914542
"Maíz","18","Nayarit","010","Rosamorada",545,0.0,0.0,22.1225,-105.204,54.7732,"Bajo",0.857672
"Maíz","13","Hidalgo","065","Tetepango",19,0.0,0.0,20.1027,-99.1561,58.1302,"Muy bajo",0.910239
"Maíz","18","Nayarit","011","Ruíz",305,0.0,0.0,21.9503,-105.145,54.5107,"Medio",0.853562
"Maíz","13","Hidalgo","076","Tula de Allende",1198,0.0,0.0,20.0552,-99.3432,58.4277,"Muy bajo",0.914896
"Maíz","13","Hidalgo","010","Atitalaquia",33,0.0,0.0,20.0592,-99.2211,59.1899,"Muy bajo",0.926831
"Maíz","21","Puebla","189","Tochtepec",410,0.0,0.0,18.8401,-97.8258,55.0301,"Bajo",0.861694
"Maíz","14","Jalisco","096","Tizapán el Alto",540,0.0,0.0,20.1586,-103.039,57.0152,"Muy bajo",0.892779
"Maíz","14","Jalisco","107","Tuxcueca",48,0.0,0.0,20.1556,-103.184,56.2111,"Bajo",0.880188
"Maíz","24","San Luis Potosí","045","Venado",1169,0.0,0.0,22.9313,-101.095,53.6533,"Medio",0.840136
"Maíz","14","Jalisco","015","Autlán de Navarro",121,0.0,0.0,19.7714,-104.365,58.6789,"Muy bajo",0.91883
"Maíz","14","Jalisco","106","Tuxcacuesco",169,0.0,0.0,19.6972,-103.984,54.6742,"Bajo",0.856121
"Maíz","15","México","067","Otzolotepec",1690,0.0,0.0,19.4162,-99.5586,56.705,"Muy bajo",0.887922
"Maíz","15","México","116","Zacazonapan",225,0.0,0.0,19.0745,-100.256,55.5199,"Bajo",0.869365
"Maíz","11","Guanajuato","021","Moroleón",168,0.0,0.0,20.1319,-101.189,58.3975,"Muy bajo",0.914424
"Maíz","15","México","110","Valle de Bravo",616,0.0,0.0,19.1944,-100.132,56.8108,"Muy bajo",0.889578
"Maíz","11","Guanajuato","041","Uriangato",521,0.0,0.0,20.141,-101.178,57.726,"Muy bajo",0.903909
"Maíz","11","Guanajuato","046","Yuriria",2387,0.0,0.0,20.2127,-101.131,55.5454,"Bajo",0.869763
"Maíz","11","Guanajuato","007","Celaya",1254,0.0,0.0,20.5215,-100.814,58.839,"Muy bajo",0.921337
"Maíz","15","México","085","Temascalcingo",7575,0.0,0.0,19.9159,-100.004,54.696,"Bajo",0.856464
"Maíz","24","San Luis Potosí","016","Ebano",637,0.0,0.0,22.2123,-98.3778,56.1644,"Bajo",0.879457
"Maíz","14","Jalisco","037","El Grullo",40,0.0,0.0,19.8075,-104.216,58.6507,"Muy bajo",0.918388
"Maíz","28","Tamaulipas","005","Burgos",48,0.0,0.0,24.9466,-98.799,55.0629,"Bajo",0.862208
"Maíz","28","Tamaulipas","023","Méndez",7,0.0,0.0,25.1165,-98.5862,53.7019,"Medio",0.840898
"Maíz","15","México","033","Ecatepec de Morelos",6,0.0,0.0,19.5991,-99.0492,59.5107,"Muy bajo",0.931855
"Maíz","15","México","114","Villa Victoria",10698,0.0,0.0,19.4419,-99.995,50.4215,"Alto",0.789531
"Maíz","28","Tamaulipas","034","San Carlos",620,0.0,0.0,24.5818,-98.9436,52.9325,"Medio",0.828849
"Maíz","15","México","111","Villa de Allende",7432,0.0,0.0,19.3734,-100.149,52.5275,"Alto",0.822507
"Maíz","24","San Luis Potosí","047","Villa de Guadalupe",1346,0.0,0.0,23.3744,-100.758,50.9245,"Alto",0.797407
"Maíz","15","México","028","Chiautla",169,0.0,0.0,19.5487,-98.8813,57.6703,"Muy bajo",0.903037
"Maíz","15","México","101","Tianguistenco",2236,0.0,0.0,19.1812,-99.4674,57.0257,"Muy bajo",0.892943
"Maíz","15","México","055","Mexicaltzingo",199,0.0,0.0,19.2111,-99.5869,58.8696,"Muy bajo",0.921817
"Maíz","15","México","027","Chapultepec",706,0.0,0.0,19.2012,-99.5619,58.6309,"Muy bajo",0.918079
"Maíz","15","México","043","Xalatlaco",599,0.0,0.0,19.1844,-99.4137,56.7539,"Muy bajo",0.888688
"Maíz","15","México","091","Teoloyucan",12,0.0,0.0,19.7454,-99.183,58.8909,"Muy bajo",0.92215
"Maíz","15","México","024","Cuautitlán",21,0.0,0.0,19.6651,-99.1786,60.4533,"Muy bajo",0.946614
"Maíz","15","México","054","Metepec",881,0.0,0.0,19.2524,-99.6045,60.4467,"Muy bajo",0.946511
"Maíz","15","México","076","San Mateo Atenco",95,0.0,0.0,19.2642,-99.5297,58.9621,"Muy bajo",0.923264
"Maíz","15","México","064","El Oro",4119,0.0,0.0,19.8021,-100.131,54.8532,"Bajo",0.858925
"Maíz","32","Zacatecas","031","Monte Escobedo",218,0.0,0.0,22.3028,-103.562,56.0909,"Bajo",0.878305
"Maíz","24","San Luis Potosí","048","Villa de la Paz",251,0.0,0.0,23.6754,-100.713,56.4037,"Bajo",0.883204
"Maíz","15","México","006","Almoloya del Río",160,0.0,0.0,19.1594,-99.4888,57.9947,"Muy bajo",0.908116
"Maíz","28","Tamaulipas","036","San Nicolás",90,894057.0,0.0,24.6936,-98.8287,43.8773,"Muy alto",0.687058
"Maíz","28","Tamaulipas","013","Güémez",179,0.0,0.0,23.9191,-99.0083,55.0396,"Bajo",0.861844
"Maíz","28","Tamaulipas","020","Mainero",100,0.0,0.0,24.559,-99.6127,55.3518,"Bajo",0.866731
"Maíz","28","Tamaulipas","019","Llera",328,0.0,0.0,23.319,-99.0236,54.3937,"Medio",0.85173
"Maíz","28","Tamaulipas","041","Victoria",183,0.0,0.0,23.7311,-99.1513,59.527,"Muy bajo",0.93211
"Maíz","28","Tamaulipas","042","Villagrán",227,0.0,0.0,24.4732,-99.4881,54.6936,"Bajo",0.856425
"Maíz","13","Hidalgo","006","Alfajayucan",571,0.0,0.0,20.41,-99.3496,54.2354,"Medio",0.84925
"Maíz","24","San Luis Potosí","020","Matehuala",1591,0.0,0.0,23.6464,-100.644,58.2205,"Muy bajo",0.911652
"Maíz","15","México","037","Huixquilucan",873,0.0,0.0,19.3602,-99.3517,59.1984,"Muy bajo",0.926965
"Maíz","23","Quintana Roo","004","Othón P. Blanco",1976,0.0,0.0,18.4939,-88.2979,57.8164,"Muy bajo",0.905324
"Maíz","15","México","069","Papalotla",7,0.0,0.0,19.5634,-98.8582,57.8104,"Muy bajo",0.90523
"Maíz","15","México","007","Amanalco",1971,0.0,0.0,19.2524,-100.02,53.5386,"Medio",0.83834
"Maíz","15","México","106","Toluca",7179,0.0,0.0,19.2935,-99.6573,59.284,"Muy bajo",0.928304
"Maíz","15","México","005","Almoloya de Juárez",8797,0.0,0.0,19.3693,-99.7586,55.0208,"Bajo",0.861549
"Maíz","15","México","066","Otzoloapan",381,0.0,0.0,19.1174,-100.298,54.0222,"Medio",0.845913
"Maíz","32","Zacatecas","049","Valparaíso",1503,0.0,0.0,22.7719,-103.567,54.7415,"Bajo",0.857176
"Maíz","15","México","036","Hueypoxtla",2372,0.0,0.0,19.907,-99.0784,56.8907,"Muy bajo",0.89083
"Maíz","15","México","041","Ixtapan del Oro",580,0.0,0.0,19.2623,-100.264,52.0516,"Alto",0.815056
"Maíz","24","San Luis Potosí","006","Catorce",855,0.0,0.0,23.6904,-100.886,51.2711,"Alto",0.802835
"Maíz","15","México","032","Donato Guerra",1541,0.0,0.0,19.3085,-100.144,51.309,"Alto",0.803427
"Maíz","15","México","051","Lerma",4727,0.0,0.0,19.2854,-99.5118,59.3078,"Muy bajo",0.928677
"Maíz","15","México","049","Joquicingo",738,0.0,0.0,19.0492,-99.5318,55.615,"Bajo",0.870853
"Maíz","15","México","087","Temoaya",3819,0.0,0.0,19.47,-99.5949,55.6309,"Bajo",0.871102
"Maíz","15","México","062","Ocoyoacac",1045,0.0,0.0,19.2693,-99.4557,58.6972,"Muy bajo",0.919116
"Maíz","15","México","011","Atenco",326,0.0,0.0,19.5593,-98.9133,56.9871,"Muy bajo",0.892338
"Maíz","15","México","010","Apaxco",270,0.0,0.0,19.9753,-99.1742,58.0618,"Muy bajo",0.909166
"Maíz","15","México","039","Ixtapaluca",341,0.0,0.0,19.3131,-98.8842,58.9256,"Muy bajo",0.922693
"Maíz","15","México","029","Chicoloapan",90,0.0,0.0,19.4168,-98.902,58.9428,"Muy bajo",0.922963
