cultivo,cve_ent,entidad,cve_mun,municipio,productores,escenario_precio,escenario_marginacion,latitud,longitud,im,gm
Frijol,28,Tamaulipas,001,Abasolo,59,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,38,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,68,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,113,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,17,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,93,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,14,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,1,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,11,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,84,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,3,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,8,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,211,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,27,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,21,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,295,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,57,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,29,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,28,Tamaulipas,001,Abasolo,10,2.1,5.1,24.0608,-98.3743,56.328,Bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,20,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,24,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,40,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,415,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,34,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,53,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,184,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,298,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,10,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,92,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,6,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,148,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,244,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,110,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,44,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,18,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,33,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,36,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,14,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,25,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,48,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,140,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,90,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,52,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,93,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,74,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,37,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,88,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,146,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,68,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,16,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,57,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,21,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,72,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,35,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,23,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,11,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,4,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,43,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,12,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,7,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,8,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,29,Tlaxcala,001,Amaxac de Guerrero,5,2.1,5.1,19.3503,-98.1696,58.8917,Muy bajo
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,40,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,24,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,211,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,291,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,10,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,711,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,30,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,541,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,224,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,908,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,5,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,31,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,36,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,15,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,28,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,17,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,88,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,993,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,56,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,110,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,522,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,43,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,197,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,37,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,283,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,880,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,39,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,47,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,234,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,331,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,13,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,236,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,27,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,95,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,18,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,92,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,32,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,106,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,297,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,180,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,14,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,2003,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,65,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,182,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,35,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,41,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,45,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,12,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,121,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,74,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,620,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,186,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,55,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,77,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,587,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,132,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,240,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,19,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,73,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,71,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,273,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,697,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,259,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,11,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,144,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,257,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,115,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,204,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,48,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,223,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,6,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,165,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,512,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,49,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,112,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,79,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,187,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,494,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,120,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,174,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,127,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,57,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,322,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,199,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,33,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,86,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,102,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,337,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,607,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,471,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,185,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,46,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,173,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,26,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,128,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,229,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,208,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,592,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,109,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,70,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,932,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,181,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,206,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,151,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,16,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,123,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,54,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,738,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,369,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,116,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,81,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,8,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,677,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,129,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,103,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,118,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,188,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,66,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,1266,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,366,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,100,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,138,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,742,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,213,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,379,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,4,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,142,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,25,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,147,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,389,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,189,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,72,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,69,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,341,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,427,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,642,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,194,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,483,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,683,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,3,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,51,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,154,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,90,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,405,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,91,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,286,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,156,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,44,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,23,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,114,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,253,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,30,Veracruz de Ignacio de la Llave,001,Acajete,20,2.1,5.1,19.587,-97.0105,53.0622,Medio
Frijol,31,Yucatán,001,Abalá,62,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,130,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,20,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,4,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,39,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,29,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,36,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,141,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,40,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,158,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,44,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,76,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,69,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,230,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,321,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,55,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,624,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,354,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,835,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,42,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,95,2.1,5.1,20.6476,-89.6809,52.0644,Alto
Frijol,31,Yucatán,001,Abalá,6,2.1,5.1,20.6476,-89.6809,52.0644,Alto
